gene_name,refseq_id,miR,SNP,diseases,distance,experimentally_confirmed
CXCL12,NM_000609,hsa-miR-520e,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2604,
CXCL12,NM_000609,hsa-miR-520b,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2604,
CXCL12,NM_000609,hsa-miR-520a-3p,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2604,
CXCL12,NM_000609,hsa-miR-302d,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2604,
CXCL12,NM_000609,hsa-miR-372,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2604,
CXCL12,NM_000609,hsa-miR-302a,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2604,
CXCL12,NM_000609,hsa-miR-520c-3p,rs1801157,"Myocardial infarction, HIV-1, Non-Hodgkin lymphoma, Hepatocellular carcinoma, Breast cancer",-2604,
IGF1,NM_001111283,hsa-miR-27b,rs6220,"Breast cancer",-2606,
IGF1,NM_001111283,hsa-miR-27a,rs6220,"Breast cancer",-2606,
BRCA1,NR_027676,hsa-miR-140,rs799917,"Cervical cancer, Breast cancer, Glioblastoma",-2620,
ESR1,NM_001122740,hsa-miR-384,rs1062577,"Breast cancer",2652,
IGF1,NM_001111283,hsa-miR-340,rs6220,"Breast cancer",-2652,
ESR1,NM_001122740,hsa-miR-302b*,rs3798577,"Breast cancer, Anorexia nervosa",-2661,
IGF1R,NM_000875,hsa-miR-320b,rs2016347,"Breast cancer",-2681,
IGF1R,NM_000875,hsa-miR-320c,rs2016347,"Breast cancer",-2681,
IGF1R,NM_000875,hsa-miR-320a,rs2016347,"Breast cancer",-2681,
IGF1R,NM_000875,hsa-miR-320d,rs2016347,"Breast cancer",-2681,
ESRRG,NR_024099,hsa-miR-143,rs945453,"Breast cancer",-2692,
ESRRG,NR_024099,hsa-miR-143,rs945453,"Breast cancer",-2692,
ESRRG,NR_024099,hsa-miR-143,rs945453,"Breast cancer",-2692,
IGF1R,NM_000875,hsa-miR-182,rs2016347,"Breast cancer",-2693,Yes
IGF1R,NM_000875,hsa-miR-1271,rs2016347,"Breast cancer",-2693,
IGF1R,NM_000875,hsa-miR-96,rs2016347,"Breast cancer",-2693,
ESR1,NM_001122740,hsa-miR-373,rs3798577,"Breast cancer, Anorexia nervosa",-2726,
ESR1,NM_001122740,hsa-miR-19a,rs3798577,"Breast cancer, Anorexia nervosa",-2736,Yes
ESR1,NM_001122740,hsa-miR-19b,rs3798577,"Breast cancer, Anorexia nervosa",-2736,Yes
ESR1,NM_001122740,hsa-miR-19a,rs3798577,"Breast cancer, Anorexia nervosa",-2736,Yes
ESR1,NM_001122740,hsa-miR-19b,rs3798577,"Breast cancer, Anorexia nervosa",-2736,Yes
ESR1,NM_001122740,hsa-miR-19a,rs3798577,"Breast cancer, Anorexia nervosa",-2736,Yes
ESR1,NM_001122740,hsa-miR-19b,rs3798577,"Breast cancer, Anorexia nervosa",-2736,Yes
ESR1,NM_001122740,hsa-miR-130a,rs3798577,"Breast cancer, Anorexia nervosa",-2737,
ESR1,NM_001122740,hsa-miR-301a,rs3798577,"Breast cancer, Anorexia nervosa",-2737,
ESR1,NM_001122740,hsa-miR-454,rs3798577,"Breast cancer, Anorexia nervosa",-2737,
ESR1,NM_001122740,hsa-miR-301b,rs3798577,"Breast cancer, Anorexia nervosa",-2737,
ESR1,NM_001122740,hsa-miR-130b,rs3798577,"Breast cancer, Anorexia nervosa",-2737,
ESR1,NM_001122740,hsa-miR-148a,rs3798577,"Breast cancer, Anorexia nervosa",-2738,
ESR1,NM_001122740,hsa-miR-148b,rs3798577,"Breast cancer, Anorexia nervosa",-2738,
ESR1,NM_001122740,hsa-miR-152,rs3798577,"Breast cancer, Anorexia nervosa",-2738,
ESR1,NM_001122740,hsa-miR-301,rs3798577,"Breast cancer, Anorexia nervosa",-2738,
ESR1,NM_001122740,hsa-miR-130b,rs3798577,"Breast cancer, Anorexia nervosa",-2738,
ESR1,NM_001122740,hsa-miR-130a,rs3798577,"Breast cancer, Anorexia nervosa",-2738,
ESR1,NM_001122740,hsa-miR-152,rs3798577,"Breast cancer, Anorexia nervosa",-2738,
ESR1,NM_001122740,hsa-miR-148b,rs3798577,"Breast cancer, Anorexia nervosa",-2738,
ESR1,NM_001122740,hsa-miR-148a,rs3798577,"Breast cancer, Anorexia nervosa",-2738,
ESR1,NM_001122740,hsa-miR-301,rs3798577,"Breast cancer, Anorexia nervosa",-2738,
ESR1,NM_001122740,hsa-miR-130b,rs3798577,"Breast cancer, Anorexia nervosa",-2738,
ESR1,NM_001122740,hsa-miR-152,rs3798577,"Breast cancer, Anorexia nervosa",-2738,
ESR1,NM_001122740,hsa-miR-130a,rs3798577,"Breast cancer, Anorexia nervosa",-2738,
ESR1,NM_001122740,hsa-miR-148a,rs3798577,"Breast cancer, Anorexia nervosa",-2738,
ESR1,NM_001122740,hsa-miR-148b,rs3798577,"Breast cancer, Anorexia nervosa",-2738,
BRCA1,NR_027676,hsa-miR-197,rs799917,"Cervical cancer, Breast cancer, Glioblastoma",-2760,
BRCA1,NR_027676,hsa-miR-205,rs799917,"Cervical cancer, Breast cancer, Glioblastoma",-2763,
ESR1,NM_001122740,hsa-miR-103,rs3798577,"Breast cancer, Anorexia nervosa",-2818,
ESR1,NM_001122740,hsa-miR-107,rs3798577,"Breast cancer, Anorexia nervosa",-2818,
IGF1R,NM_000875,hsa-miR-7,rs2016347,"Breast cancer",-2821,Yes
ESRRG,NR_024099,hsa-miR-29a,rs945453,"Breast cancer",-2823,
ESRRG,NR_024099,hsa-miR-29a,rs945453,"Breast cancer",-2823,
ESRRG,NR_024099,hsa-miR-384,rs945453,"Breast cancer",-2827,
ESRRG,NR_024099,hsa-miR-144,rs945453,"Breast cancer",-2832,
ESRRG,NR_024099,hsa-miR-144,rs945453,"Breast cancer",-2832,
ESR1,NM_001122740,hsa-miR-22,rs9341070,"Breast cancer, Type 2 diabetes",-2844,Yes
ESR1,NM_001122740,hsa-miR-22,rs9341070,"Breast cancer, Type 2 diabetes",-2844,Yes
TGFBR1,NM_001130916,hsa-miR-433,rs334348,"Breast cancer, Colorectal cancer",-2863,
ESRRG,NR_024099,hsa-miR-539,rs945453,"Breast cancer",-2881,
BRCA1,NR_027676,hsa-miR-197,rs799917,"Cervical cancer, Breast cancer, Glioblastoma",-2882,
IGF1R,NM_000875,hsa-miR-223,rs2016347,"Breast cancer",2898,
ESRRG,NR_024099,hsa-miR-139-5p,rs945453,"Breast cancer",-2899,
ESRRG,NR_024099,hsa-miR-139,rs945453,"Breast cancer",-2899,
ESRRG,NR_024099,hsa-miR-139,rs945453,"Breast cancer",-2899,
IGF1R,NM_000875,hsa-miR-320,rs2016347,"Breast cancer",2926,
IGF1R,NM_000875,hsa-miR-22,rs2016347,"Breast cancer",2928,
ESR1,NM_001122740,hsa-miR-215,rs3798577,"Breast cancer, Anorexia nervosa",-2935,
IGF1R,NM_000875,hsa-miR-448,rs2016347,"Breast cancer",2935,
IGF1R,NM_000875,hsa-miR-153,rs2016347,"Breast cancer",2935,
IGF1R,NM_000875,hsa-miR-153,rs2016347,"Breast cancer",2935,
IGF1R,NM_000875,hsa-miR-153,rs2016347,"Breast cancer",2935,
ESR1,NM_001122740,hsa-miR-26a,rs3798577,"Breast cancer, Anorexia nervosa",-2953,
ESR1,NM_001122740,hsa-miR-1297,rs3798577,"Breast cancer, Anorexia nervosa",-2953,
ESR1,NM_001122740,hsa-miR-26b,rs3798577,"Breast cancer, Anorexia nervosa",-2953,
ESR1,NM_001122740,hsa-miR-26b,rs3798577,"Breast cancer, Anorexia nervosa",-2953,
ESR1,NM_001122740,hsa-miR-26a,rs3798577,"Breast cancer, Anorexia nervosa",-2953,
ESRRG,NR_024099,hsa-miR-26a,rs945453,"Breast cancer",-2954,
ESRRG,NR_024099,hsa-miR-26b,rs945453,"Breast cancer",-2954,
ESRRG,NR_024099,hsa-miR-26a,rs945453,"Breast cancer",-2954,
ESRRG,NR_024099,hsa-miR-26b,rs945453,"Breast cancer",-2954,
PRKCA,NM_002737,hsa-miR-9,rs7342847,"Breast cancer",-2963,
PRKCA,NM_002737,hsa-miR-9,rs7342847,"Breast cancer",-2963,
IGF1R,NM_000875,hsa-miR-217,rs2016347,"Breast cancer",2971,
IGF1R,NM_000875,hsa-miR-17-3p,rs2016347,"Breast cancer",2972,
ESR1,NM_001122740,hsa-miR-193,rs3798577,"Breast cancer, Anorexia nervosa",-2977,
ESR1,NM_001122740,hsa-miR-215,rs9341070,"Breast cancer, Type 2 diabetes",-2983,
ESR1,NM_001122740,hsa-miR-9,rs9341070,"Breast cancer, Type 2 diabetes",-2990,
TGFBR1,NM_001130916,hsa-miR-98,rs334348,"Breast cancer, Colorectal cancer",-3005,
TGFBR1,NM_001130916,hsa-let-7i,rs334348,"Breast cancer, Colorectal cancer",-3005,
TGFBR1,NM_001130916,hsa-let-7f,rs334348,"Breast cancer, Colorectal cancer",-3005,
TGFBR1,NM_001130916,hsa-let-7b,rs334348,"Breast cancer, Colorectal cancer",-3005,
TGFBR1,NM_001130916,hsa-let-7d,rs334348,"Breast cancer, Colorectal cancer",-3005,
TGFBR1,NM_001130916,hsa-let-7e,rs334348,"Breast cancer, Colorectal cancer",-3005,
TGFBR1,NM_001130916,hsa-let-7g,rs334348,"Breast cancer, Colorectal cancer",-3005,
TGFBR1,NM_001130916,hsa-let-7a,rs334348,"Breast cancer, Colorectal cancer",-3005,
TGFBR1,NM_001130916,hsa-let-7c,rs334348,"Breast cancer, Colorectal cancer",-3005,Yes
TGFBR1,NM_001130916,hsa-miR-202,rs334348,"Breast cancer, Colorectal cancer",-3005,
BRCA1,NR_027676,hsa-miR-30a-3p,rs4986850,"Breast cancer",-3023,
IGF1R,NM_000875,hsa-let-7g,rs2016347,"Breast cancer",3024,
IGF1R,NM_000875,hsa-miR-98,rs2016347,"Breast cancer",3024,
IGF1R,NM_000875,hsa-let-7e,rs2016347,"Breast cancer",3024,
IGF1R,NM_000875,hsa-let-7c,rs2016347,"Breast cancer",3024,
IGF1R,NM_000875,hsa-let-7i,rs2016347,"Breast cancer",3024,
IGF1R,NM_000875,hsa-miR-202,rs2016347,"Breast cancer",3024,
IGF1R,NM_000875,hsa-let-7d,rs2016347,"Breast cancer",3024,
IGF1R,NM_000875,hsa-let-7b,rs2016347,"Breast cancer",3024,
IGF1R,NM_000875,hsa-let-7f,rs2016347,"Breast cancer",3024,
IGF1R,NM_000875,hsa-let-7a,rs2016347,"Breast cancer",3024,
TGFBR1,NM_001130916,hsa-miR-490-3p,rs334348,"Breast cancer, Colorectal cancer",-3049,
TGFBR1,NM_001130916,hsa-miR-101,rs334348,"Breast cancer, Colorectal cancer",-3109,
ESR1,NM_001122740,hsa-miR-22,rs3798577,"Breast cancer, Anorexia nervosa",-3146,Yes
ESR1,NM_001122740,hsa-miR-22,rs3798577,"Breast cancer, Anorexia nervosa",-3146,Yes
ESR1,NM_001122740,hsa-miR-330,rs3798577,"Breast cancer, Anorexia nervosa",-3149,
BRCA1,NR_027676,hsa-miR-30a-3p,rs1800751,"Breast cancer",3149,
ESR1,NM_001122740,hsa-miR-330,rs3798577,"Breast cancer, Anorexia nervosa",-3153,
BRCA1,NR_027676,hsa-miR-140,rs4986850,"Breast cancer",-3155,
ESR1,NM_001122740,hsa-miR-19b,rs3798577,"Breast cancer, Anorexia nervosa",-3187,Yes
ESR1,NM_001122740,hsa-miR-19a,rs3798577,"Breast cancer, Anorexia nervosa",-3187,Yes
ESR1,NM_001122740,hsa-miR-19b,rs3798577,"Breast cancer, Anorexia nervosa",-3187,Yes
ESR1,NM_001122740,hsa-miR-19a,rs3798577,"Breast cancer, Anorexia nervosa",-3187,Yes
ESR1,NM_001122740,hsa-miR-19a,rs3798577,"Breast cancer, Anorexia nervosa",-3187,Yes
ESR1,NM_001122740,hsa-miR-19b,rs3798577,"Breast cancer, Anorexia nervosa",-3187,Yes
ESR1,NM_001122740,hsa-miR-130b,rs3798577,"Breast cancer, Anorexia nervosa",-3188,
ESR1,NM_001122740,hsa-miR-301,rs3798577,"Breast cancer, Anorexia nervosa",-3188,
ESR1,NM_001122740,hsa-miR-130a,rs3798577,"Breast cancer, Anorexia nervosa",-3188,
ESR1,NM_001122740,hsa-miR-301,rs3798577,"Breast cancer, Anorexia nervosa",-3188,
ESR1,NM_001122740,hsa-miR-130b,rs3798577,"Breast cancer, Anorexia nervosa",-3188,
ESR1,NM_001122740,hsa-miR-130a,rs3798577,"Breast cancer, Anorexia nervosa",-3188,
ESR1,NM_001122740,hsa-miR-93,rs3798577,"Breast cancer, Anorexia nervosa",-3190,
ESR1,NM_001122740,hsa-miR-372,rs3798577,"Breast cancer, Anorexia nervosa",-3190,
BRCA1,NR_027676,hsa-miR-218,rs799917,"Cervical cancer, Breast cancer, Glioblastoma",-3192,
ESR1,NM_001122740,hsa-miR-384,rs1062577,"Breast cancer",3209,
BRCA1,NR_027676,hsa-miR-125a-3p,rs799917,"Cervical cancer, Breast cancer, Glioblastoma",-3214,
ESR1,NM_001122740,hsa-miR-539,rs3798577,"Breast cancer, Anorexia nervosa",-3238,
IGF1,NM_001111283,hsa-miR-486-5p,rs6220,"Breast cancer",-3268,
ESR1,NM_001122740,hsa-miR-18,rs1062577,"Breast cancer",3271,
ESR1,NM_001122740,hsa-miR-18,rs1062577,"Breast cancer",3271,
BRCA1,NR_027676,hsa-miR-197,rs4986850,"Breast cancer",-3295,
BRCA1,NR_027676,hsa-miR-205,rs4986850,"Breast cancer",-3298,
ESR1,NM_001122740,hsa-miR-300,rs1062577,"Breast cancer",3312,
ESR1,NM_001122740,hsa-miR-381,rs1062577,"Breast cancer",3312,
ESR1,NM_001122740,hsa-miR-215,rs1062577,"Breast cancer",3339,
ESR1,NM_001122740,hsa-miR-302b*,rs1062577,"Breast cancer",3376,
TGFBR1,NM_001130916,hsa-miR-142-3p,rs334348,"Breast cancer, Colorectal cancer",-3410,
BRCA1,NR_027676,hsa-miR-197,rs4986850,"Breast cancer",-3417,
ESR1,NM_001122740,hsa-miR-372,rs1062577,"Breast cancer",3418,
ESR1,NM_001122740,hsa-miR-93,rs1062577,"Breast cancer",3418,
ESR1,NM_001122740,hsa-miR-302a,rs1062577,"Breast cancer",3419,
ESR1,NM_001122740,hsa-miR-302b,rs1062577,"Breast cancer",3419,
ESR1,NM_001122740,hsa-miR-373,rs1062577,"Breast cancer",3419,
ESR1,NM_001122740,hsa-miR-302d,rs1062577,"Breast cancer",3419,
ESR1,NM_001122740,hsa-miR-302c,rs1062577,"Breast cancer",3419,Yes
ESRRG,NR_024099,hsa-miR-23b,rs945453,"Breast cancer",-3447,
ESRRG,NR_024099,hsa-miR-23a,rs945453,"Breast cancer",-3447,
BMPR1B,NM_001203,hsa-miR-124,rs1434536,"Breast cancer",-3495,
BMPR1B,NM_001203,hsa-miR-506,rs1434536,"Breast cancer",-3495,
ESR1,NM_001122740,hsa-miR-145,rs9341070,"Breast cancer, Type 2 diabetes",-3502,
BMPR1B,NM_001203,hsa-miR-381,rs1434536,"Breast cancer",-3509,
BMPR1B,NM_001203,hsa-miR-300,rs1434536,"Breast cancer",-3509,
BMPR1B,NM_001203,hsa-miR-144,rs1434536,"Breast cancer",-3515,
BMPR1B,NM_001203,hsa-miR-101,rs1434536,"Breast cancer",-3516,
IGF1R,NM_000875,hsa-miR-379,rs2016347,"Breast cancer",-3530,
IGF1R,NM_000875,hsa-let-7f,rs2016347,"Breast cancer",-3532,
IGF1R,NM_000875,hsa-let-7e,rs2016347,"Breast cancer",-3532,
IGF1R,NM_000875,hsa-let-7g,rs2016347,"Breast cancer",-3532,
IGF1R,NM_000875,hsa-let-7d,rs2016347,"Breast cancer",-3532,
IGF1R,NM_000875,hsa-let-7i,rs2016347,"Breast cancer",-3532,
IGF1R,NM_000875,hsa-let-7a,rs2016347,"Breast cancer",-3532,
IGF1R,NM_000875,hsa-let-7b,rs2016347,"Breast cancer",-3532,
IGF1R,NM_000875,hsa-let-7c,rs2016347,"Breast cancer",-3532,
IGF1R,NM_000875,hsa-miR-98,rs2016347,"Breast cancer",-3532,
ESRRG,NR_024099,hsa-miR-137,rs945453,"Breast cancer",-3538,
ESRRG,NR_024099,hsa-miR-137,rs945453,"Breast cancer",-3538,
BMPR1B,NM_001203,hsa-miR-375,rs1434536,"Breast cancer",-3539,
ESRRG,NR_024099,hsa-miR-377,rs945453,"Breast cancer",-3549,
BMPR1B,NM_001203,hsa-miR-495,rs1434536,"Breast cancer",-3559,
BMPR1B,NM_001203,hsa-miR-194,rs1434536,"Breast cancer",-3561,
BMPR1B,NM_001203,hsa-miR-381,rs1434536,"Breast cancer",-3570,
BMPR1B,NM_001203,hsa-miR-300,rs1434536,"Breast cancer",-3570,
BMPR1B,NM_001203,hsa-miR-206,rs1434536,"Breast cancer",-3590,
BMPR1B,NM_001203,hsa-miR-613,rs1434536,"Breast cancer",-3590,
BMPR1B,NM_001203,hsa-miR-1,rs1434536,"Breast cancer",-3590,
ESR1,NM_001122740,hsa-miR-302b*,rs9341070,"Breast cancer, Type 2 diabetes",-3594,
ESR1,NM_001122740,hsa-miR-188,rs1062577,"Breast cancer",3602,
ESR1,NM_001122740,hsa-miR-211,rs1062577,"Breast cancer",3603,
ESR1,NM_001122740,hsa-miR-204,rs1062577,"Breast cancer",3603,
ESR1,NM_001122740,hsa-miR-204,rs1062577,"Breast cancer",3603,
ESR1,NM_001122740,hsa-miR-211,rs1062577,"Breast cancer",3603,
ESR1,NM_001122740,hsa-miR-373,rs9341070,"Breast cancer, Type 2 diabetes",-3659,
ESR1,NM_001122740,hsa-miR-19a,rs9341070,"Breast cancer, Type 2 diabetes",-3669,Yes
ESR1,NM_001122740,hsa-miR-19b,rs9341070,"Breast cancer, Type 2 diabetes",-3669,Yes
ESR1,NM_001122740,hsa-miR-19a,rs9341070,"Breast cancer, Type 2 diabetes",-3669,Yes
ESR1,NM_001122740,hsa-miR-19b,rs9341070,"Breast cancer, Type 2 diabetes",-3669,Yes
ESR1,NM_001122740,hsa-miR-19a,rs9341070,"Breast cancer, Type 2 diabetes",-3669,Yes
ESR1,NM_001122740,hsa-miR-19b,rs9341070,"Breast cancer, Type 2 diabetes",-3669,Yes
ESR1,NM_001122740,hsa-miR-130a,rs9341070,"Breast cancer, Type 2 diabetes",-3670,
ESR1,NM_001122740,hsa-miR-301a,rs9341070,"Breast cancer, Type 2 diabetes",-3670,
ESR1,NM_001122740,hsa-miR-454,rs9341070,"Breast cancer, Type 2 diabetes",-3670,
ESR1,NM_001122740,hsa-miR-301b,rs9341070,"Breast cancer, Type 2 diabetes",-3670,
ESR1,NM_001122740,hsa-miR-130b,rs9341070,"Breast cancer, Type 2 diabetes",-3670,
ESR1,NM_001122740,hsa-miR-148a,rs9341070,"Breast cancer, Type 2 diabetes",-3671,
ESR1,NM_001122740,hsa-miR-148b,rs9341070,"Breast cancer, Type 2 diabetes",-3671,
ESR1,NM_001122740,hsa-miR-152,rs9341070,"Breast cancer, Type 2 diabetes",-3671,
ESR1,NM_001122740,hsa-miR-301,rs9341070,"Breast cancer, Type 2 diabetes",-3671,
ESR1,NM_001122740,hsa-miR-130b,rs9341070,"Breast cancer, Type 2 diabetes",-3671,
ESR1,NM_001122740,hsa-miR-130a,rs9341070,"Breast cancer, Type 2 diabetes",-3671,
ESR1,NM_001122740,hsa-miR-152,rs9341070,"Breast cancer, Type 2 diabetes",-3671,
ESR1,NM_001122740,hsa-miR-148b,rs9341070,"Breast cancer, Type 2 diabetes",-3671,
ESR1,NM_001122740,hsa-miR-148a,rs9341070,"Breast cancer, Type 2 diabetes",-3671,
ESR1,NM_001122740,hsa-miR-301,rs9341070,"Breast cancer, Type 2 diabetes",-3671,
ESR1,NM_001122740,hsa-miR-130b,rs9341070,"Breast cancer, Type 2 diabetes",-3671,
ESR1,NM_001122740,hsa-miR-152,rs9341070,"Breast cancer, Type 2 diabetes",-3671,
ESR1,NM_001122740,hsa-miR-130a,rs9341070,"Breast cancer, Type 2 diabetes",-3671,
ESR1,NM_001122740,hsa-miR-148a,rs9341070,"Breast cancer, Type 2 diabetes",-3671,
ESR1,NM_001122740,hsa-miR-148b,rs9341070,"Breast cancer, Type 2 diabetes",-3671,
PRKCA,NM_002737,hsa-miR-340,rs7342847,"Breast cancer",-3681,
IGF1R,NM_000875,hsa-miR-495,rs2016347,"Breast cancer",-3682,
IGF1R,NM_000875,hsa-miR-194,rs2016347,"Breast cancer",-3684,
ESR1,NM_001122740,hsa-miR-122,rs1062577,"Breast cancer",3708,
PRKCA,NM_002737,hsa-miR-330,rs7342847,"Breast cancer",-3721,
ESRRG,NR_024099,hsa-miR-30b,rs945453,"Breast cancer",-3723,
ESRRG,NR_024099,hsa-miR-30d,rs945453,"Breast cancer",-3723,
ESRRG,NR_024099,hsa-miR-30c,rs945453,"Breast cancer",-3723,
ESRRG,NR_024099,hsa-miR-30a,rs945453,"Breast cancer",-3723,
ESRRG,NR_024099,hsa-miR-30e,rs945453,"Breast cancer",-3723,
BRCA1,NR_027676,hsa-miR-218,rs4986850,"Breast cancer",-3727,
IGF1R,NM_000875,hsa-miR-410,rs2016347,"Breast cancer",-3734,
ESRRG,NR_024099,hsa-miR-384,rs945453,"Breast cancer",-3734,
ESRRG,NR_024099,hsa-miR-384,rs945453,"Breast cancer",-3734,
BRCA1,NR_027676,hsa-miR-125a-3p,rs4986850,"Breast cancer",-3749,
ESR1,NM_001122740,hsa-miR-103,rs9341070,"Breast cancer, Type 2 diabetes",-3751,
ESR1,NM_001122740,hsa-miR-107,rs9341070,"Breast cancer, Type 2 diabetes",-3751,
ESRRG,NR_024099,hsa-miR-208,rs945453,"Breast cancer",-3755,
ESRRG,NR_024099,hsa-miR-208,rs945453,"Breast cancer",-3755,
IGF1R,NM_000875,hsa-miR-381,rs2016347,"Breast cancer",-3776,
IGF1R,NM_000875,hsa-miR-300,rs2016347,"Breast cancer",-3776,
IGF1R,NM_000875,hsa-miR-186,rs2016347,"Breast cancer",-3826,
ESR1,NM_001122740,hsa-miR-215,rs9341070,"Breast cancer, Type 2 diabetes",-3868,
ESRRG,NR_024099,hsa-miR-139,rs945453,"Breast cancer",-3872,
ESRRG,NR_024099,hsa-miR-139,rs945453,"Breast cancer",-3872,
ESR1,NM_001122740,hsa-miR-26a,rs9341070,"Breast cancer, Type 2 diabetes",-3886,
ESR1,NM_001122740,hsa-miR-1297,rs9341070,"Breast cancer, Type 2 diabetes",-3886,
ESR1,NM_001122740,hsa-miR-26b,rs9341070,"Breast cancer, Type 2 diabetes",-3886,
ESR1,NM_001122740,hsa-miR-26b,rs9341070,"Breast cancer, Type 2 diabetes",-3886,
ESR1,NM_001122740,hsa-miR-26a,rs9341070,"Breast cancer, Type 2 diabetes",-3886,
ESRRG,NR_024099,hsa-miR-137,rs945453,"Breast cancer",-3896,
ESRRG,NR_024099,hsa-miR-137,rs945453,"Breast cancer",-3896,
ESRRG,NR_024099,hsa-miR-381,rs945453,"Breast cancer",-3906,
ESRRG,NR_024099,hsa-miR-381,rs945453,"Breast cancer",-3906,
ESR1,NM_001122740,hsa-miR-193,rs9341070,"Breast cancer, Type 2 diabetes",-3910,
ESRRG,NR_024099,hsa-miR-144,rs945453,"Breast cancer",-3930,
ESRRG,NR_024099,hsa-miR-300,rs945453,"Breast cancer",-3981,
ESRRG,NR_024099,hsa-miR-381,rs945453,"Breast cancer",-3981,
ESRRG,NR_024099,hsa-miR-381,rs945453,"Breast cancer",-3981,
ESRRG,NR_024099,hsa-miR-381,rs945453,"Breast cancer",-3981,
ESRRG,NR_024099,hsa-miR-33a,rs945453,"Breast cancer",-3996,
ESRRG,NR_024099,hsa-miR-33b,rs945453,"Breast cancer",-3996,
BRCA1,NR_027676,hsa-miR-30a-3p,rs1800751,"Breast cancer",3996,
KLHL5,NM_001171654,hsa-miR-543,rs1046655,"Breast cancer",3999,
ESRRG,NR_024099,hsa-miR-129-5p,rs945453,"Breast cancer",-3999,
KLHL5,NM_001171654,hsa-miR-181b,rs1046655,"Breast cancer",4000,
KLHL5,NM_001171654,hsa-miR-181c,rs1046655,"Breast cancer",4000,
KLHL5,NM_001171654,hsa-miR-181a,rs1046655,"Breast cancer",4000,
ESRRG,NR_024099,hsa-miR-129,rs945453,"Breast cancer",-4000,
ESRRG,NR_024099,hsa-miR-129,rs945453,"Breast cancer",-4000,
KLHL5,NM_001171654,hsa-miR-181a,rs1046655,"Breast cancer",4001,
KLHL5,NM_001171654,hsa-miR-181d,rs1046655,"Breast cancer",4001,
KLHL5,NM_001171654,hsa-miR-181b,rs1046655,"Breast cancer",4001,
KLHL5,NM_001171654,hsa-miR-181c,rs1046655,"Breast cancer",4001,
KLHL5,NM_001171654,hsa-miR-23a,rs1046655,"Breast cancer",4004,
KLHL5,NM_001171654,hsa-miR-23b,rs1046655,"Breast cancer",4004,
ESRRG,NR_024099,hsa-miR-488,rs945453,"Breast cancer",-4061,
KLHL5,NM_001171654,hsa-miR-181a,rs1046655,"Breast cancer",4075,
KLHL5,NM_001171654,hsa-miR-181b,rs1046655,"Breast cancer",4075,
KLHL5,NM_001171654,hsa-miR-181c,rs1046655,"Breast cancer",4075,
ESR1,NM_001122740,hsa-miR-22,rs9341070,"Breast cancer, Type 2 diabetes",-4079,Yes
ESR1,NM_001122740,hsa-miR-22,rs9341070,"Breast cancer, Type 2 diabetes",-4079,Yes
ESRRG,NR_024099,hsa-miR-137,rs945453,"Breast cancer",-4080,
ESRRG,NR_024099,hsa-miR-137,rs945453,"Breast cancer",-4080,
ESRRG,NR_024099,hsa-miR-137,rs945453,"Breast cancer",-4080,
ESR1,NM_001122740,hsa-miR-330,rs9341070,"Breast cancer, Type 2 diabetes",-4082,
ESR1,NM_001122740,hsa-miR-330,rs9341070,"Breast cancer, Type 2 diabetes",-4086,
ESR1,NM_001122740,hsa-miR-19b,rs9341070,"Breast cancer, Type 2 diabetes",-4120,Yes
ESR1,NM_001122740,hsa-miR-19a,rs9341070,"Breast cancer, Type 2 diabetes",-4120,Yes
ESR1,NM_001122740,hsa-miR-19b,rs9341070,"Breast cancer, Type 2 diabetes",-4120,Yes
ESR1,NM_001122740,hsa-miR-19a,rs9341070,"Breast cancer, Type 2 diabetes",-4120,Yes
ESR1,NM_001122740,hsa-miR-19a,rs9341070,"Breast cancer, Type 2 diabetes",-4120,Yes
ESR1,NM_001122740,hsa-miR-19b,rs9341070,"Breast cancer, Type 2 diabetes",-4120,Yes
ESR1,NM_001122740,hsa-miR-130b,rs9341070,"Breast cancer, Type 2 diabetes",-4121,
ESR1,NM_001122740,hsa-miR-301,rs9341070,"Breast cancer, Type 2 diabetes",-4121,
ESR1,NM_001122740,hsa-miR-130a,rs9341070,"Breast cancer, Type 2 diabetes",-4121,
ESR1,NM_001122740,hsa-miR-301,rs9341070,"Breast cancer, Type 2 diabetes",-4121,
ESR1,NM_001122740,hsa-miR-130b,rs9341070,"Breast cancer, Type 2 diabetes",-4121,
ESR1,NM_001122740,hsa-miR-130a,rs9341070,"Breast cancer, Type 2 diabetes",-4121,
ESR1,NM_001122740,hsa-miR-93,rs9341070,"Breast cancer, Type 2 diabetes",-4123,
ESR1,NM_001122740,hsa-miR-372,rs9341070,"Breast cancer, Type 2 diabetes",-4123,
ESR1,NM_001122740,hsa-miR-539,rs9341070,"Breast cancer, Type 2 diabetes",-4171,
